absolute_path,relative_path,class_label
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0008.jpg,dataset_copy\dog_0008.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0009.jpg,dataset_copy\dog_0009.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0010.jpg,dataset_copy\dog_0010.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0011.jpg,dataset_copy\dog_0011.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0012.jpg,dataset_copy\dog_0012.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0013.jpg,dataset_copy\dog_0013.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0014.jpg,dataset_copy\dog_0014.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0015.jpg,dataset_copy\dog_0015.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0016.jpg,dataset_copy\dog_0016.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0017.jpg,dataset_copy\dog_0017.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0018.jpg,dataset_copy\dog_0018.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0019.jpg,dataset_copy\dog_0019.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0020.jpg,dataset_copy\dog_0020.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0021.jpg,dataset_copy\dog_0021.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0022.jpg,dataset_copy\dog_0022.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0023.jpg,dataset_copy\dog_0023.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0024.jpg,dataset_copy\dog_0024.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0025.jpg,dataset_copy\dog_0025.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0026.jpg,dataset_copy\dog_0026.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0027.jpg,dataset_copy\dog_0027.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0028.jpg,dataset_copy\dog_0028.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0029.jpg,dataset_copy\dog_0029.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0030.jpg,dataset_copy\dog_0030.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0031.jpg,dataset_copy\dog_0031.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0032.jpg,dataset_copy\dog_0032.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0033.jpg,dataset_copy\dog_0033.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0034.jpg,dataset_copy\dog_0034.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0035.jpg,dataset_copy\dog_0035.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0036.jpg,dataset_copy\dog_0036.jpg,dog
C:\Users\DANDA322\Desktop\Учеба\Магистратура\Новые технологии в РПС\Lab1\Lab1\dataset_copy\dog_0037.jpg,dataset_copy\dog_0037.jpg,dog
